seller_id,type,kosis_category,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_a7c88262_1,decline,화장품,ok,63.753177297060084,4.454677278577548,164.52827597849708,134.85205278468825,250.07286478555835,186.80256874969976
k_058cb5ae_0,decline,가방,ok,16.55876820050828,97.49293498569435,139.3511618727781,155.1810084700852,175.1141736272561,552.4899962472551
k_392e0502_1,decline,화장품,ok,37.56791029499595,129.36836746278703,143.8756971984268,159.51847642187508,109.4621349751662,236.8547258097419
k_f4db9b37_0,decline,가방,ok,39.71891495631088,23.958245300011967,31.78020971080032,81.15024880357463,33.47019227742712,71.03864444127672
k_33cbda87_1,decline,생활용품,ok,97.7790883467312,72.37565065469008,197.10312157287728,171.13993843440494,143.8040193312937,88.61895771407025
k_28ea411b_1,decline,생활용품,ok,100.0,90.497499109331,200.0,177.08516202629397,216.91729310995024,96.95245935445695
k_78744a20_1,decline,가구,ok,81.78495878319951,100.0,163.31474395800137,200.0,130.49609065840812,114.19145632075897
k_8d79c8a0_0,decline,음·식료품,ok,96.93650472677781,80.97422235169401,192.30231566302888,151.55054573029264,127.74480198854503,78.13171924590728
k_700f03c2_1,decline,애완용품,ok,100.0,100.0,200.0,133.33333333333331,100.0,100.0
k_adcf5047_1,decline,스포츠·레저용품,ok,66.52334955689757,100.0,76.74058506160405,133.33333333333331,68.33979749524119,100.0
