#{"t_start": 1779091296.1680708, "env_id": "None"}
r,l,t
-19.56954,15,13.784988
-12.936945,24,13.787359
-17.895361,14,13.788806
-16.618571,15,13.790373
-16.378513,14,13.791817
-18.284922,16,13.79343
-7.579187,8,13.794288
-13.757252,16,13.795913
-11.474455,12,13.797158
-19.597187,15,13.798691
-13.381009,14,13.800123
-19.603247,15,13.801653
-18.06495,15,13.803207
-19.410811,15,13.804733
-22.782469,24,13.807113
-17.377443,19,13.809036
-17.718617,14,13.810458
-11.895958,14,13.81188
-24.463364,19,13.81394
-19.511504,15,13.815563
-18.080553,15,13.824132
-19.518,15,13.832164
-22.536185,17,13.841752
-13.514455,15,13.843727
-19.631007,16,13.845855
-7.8,24,13.852056
-19.558697,15,13.853682
-19.562932,15,13.855192
-14.662469,13,13.856595
-19.903358,17,13.8583
-19.354402,24,13.860654
-13.12931,13,13.862001
-18.428714,17,13.863704
-17.000503,17,13.865402
-13.391151,14,13.866838
-7.8,24,13.869229
-12.940909,14,13.870642
-11.801942,15,13.872146
-11.643645,13,13.873489
-9.23342,17,13.875163
-19.581978,15,13.876668
-16.534455,15,13.878175
-19.553143,15,13.879673
-18.323327,16,13.881299
-20.165324,17,13.883141
-15.251143,13,13.884577
-4.835982,9,13.885565
-18.286053,16,13.887225
-18.954361,15,13.888808
-20.538009,16,13.890455
-15.281087,16,13.892104
-19.747657,16,13.893759
-19.140707,15,13.895298
-18.099165,15,13.89698
-16.38335,14,13.898472
-19.798973,16,13.900151
-19.04874,17,13.901909
-16.567784,15,13.903458
-16.152805,13,13.90484
-19.547397,15,13.906394
-12.470436,19,13.908329
-19.041058,15,13.910102
-18.018178,15,13.911734
-20.693682,17,13.913475
-23.248056,18,13.915303
-12.037765,15,13.916842
-9.960133,17,14.141755
-17.765588,14,14.143278
-13.367826,14,14.144761
-8.820157,24,14.147185
-6.647377,11,14.148365
-16.296114,14,14.150018
-14.694159,13,14.151447
-15.065161,15,14.153029
-19.604666,15,14.154588
-20.668653,24,14.15703
-8.439647,12,14.158304
-16.196748,13,14.159675
-19.588859,15,14.16125
-17.882202,14,14.162712
-18.211479,16,14.164371
-13.69398,16,14.166195
-26.833919,21,14.168345
-7.8,24,14.170725
-14.651486,13,14.172063
-16.257086,14,14.173521
-19.54631,15,14.175036
-19.263635,18,14.176839
-17.126848,18,14.178651
-15.957423,14,14.180098
-24.653885,18,14.181895
-17.63786,15,14.183401
-17.862835,14,14.184825
-18.146361,16,14.186435
-18.804614,17,14.188139
-15.122101,15,14.189672
-17.90715,14,14.191094
-15.070733,15,14.192598
-21.595942,21,14.194691
-20.587834,18,14.196502
-19.763143,16,14.1981
-9.346839,17,14.199805
-9.770554,11,14.200945
-12.247085,16,14.202617
-20.265753,17,14.266935
-13.516075,15,14.268531
-20.365225,23,14.27092
-18.090813,15,14.272495
-19.572779,15,14.274069
-22.716,18,14.27592
-18.070668,15,14.277506
-12.783084,11,14.278695
-14.906776,14,14.28015
-11.798393,24,14.282567
-21.266021,16,14.284387
-22.929888,17,14.286129
-16.379824,14,14.287563
-7.777667,13,14.288882
-19.533106,15,14.29038
-12.074001,15,14.291927
-19.285678,17,14.293639
-13.56831,15,14.295138
-14.670358,16,14.296925
-18.315508,16,14.298606
-17.889113,14,14.300086
-16.549452,15,14.301675
-7.8,24,14.304108
-10.320496,24,14.306547
-11.909831,14,14.308024
-16.934001,17,14.309839
-16.363686,14,14.31129
-19.598503,15,14.312806
-19.605923,15,14.314328
-13.808254,16,14.315932
-18.146361,16,14.317539
-8.201544,11,14.318661
-16.191495,13,14.320011
-15.292379,16,14.321605
-9.775519,11,14.322843
-14.094974,18,14.324735
-21.524363,17,14.326461
-7.579187,8,14.327314
-12.084345,15,14.328851
-17.868064,14,14.330262
-9.954691,12,14.331501
-13.153777,20,14.333468
-8.632846,24,14.335861
-21.70852,17,14.337613
-18.281574,16,14.339225
-9.961736,12,14.340445
-19.584781,15,14.341937
-13.795982,16,14.343518
-19.111624,15,14.345017
-16.380266,14,14.346443
-13.196715,13,14.347759
-15.08198,15,14.349293
-7.63892,13,14.35061
-11.864252,16,14.352211
-12.521682,11,14.353362
-18.067879,15,14.354856
-19.598503,15,14.356351
-23.967619,23,14.358609
-14.158128,18,14.36038
-7.40659,14,14.361817
-13.966403,17,14.363677
-15.043724,15,14.365279
-13.200904,13,14.366647
-17.889113,14,14.368114
-18.28472,16,14.369767
-16.125616,15,14.371347
-16.311479,14,14.372795
-21.294442,16,14.374448
-18.064802,15,14.376076
-19.599134,15,14.377634
-19.429715,15,14.379186
-19.172059,15,14.380725
-21.329945,16,14.382383
-10.856087,17,14.384156
-23.117939,18,14.386019
-6.74591,11,14.387203
-18.246922,16,14.388849
-16.594585,15,14.390467
-14.671003,13,14.391816
-5.828192,14,14.393262
-16.572406,15,14.394775
-18.018178,15,14.396296
-19.553942,15,14.397818
-21.287825,16,14.399433
-6.74591,11,14.40057
-19.518,15,14.402074
-19.564985,15,14.403602
-19.611307,15,14.40513
-18.018178,15,14.406648
-16.131315,13,14.407956
-19.585553,15,14.409449
-7.602087,8,14.410291
-18.26187,16,14.411884
-8.172366,24,14.634609
-11.869702,15,14.636208
-17.896693,14,14.637664
-19.624939,15,14.639187
-13.977563,17,14.640891
-14.244461,18,14.642805
-16.612235,15,14.644459
-19.56954,15,14.64605
-19.533106,15,14.647614
-16.95488,17,14.649387
-19.818441,16,14.651067
-19.612845,15,14.652621
-10.326549,14,14.654085
-15.22806,18,14.655923
-18.112837,15,14.657482
-6.759269,13,14.65884
-11.62642,13,14.66021
-9.228326,16,14.661856
-17.503256,14,14.66331
-19.815625,16,14.664947
-28.287238,24,14.667349
-19.624939,15,14.66889
-20.206458,16,14.670541
-14.663737,13,14.671895
-22.670334,18,14.673733
-6.086249,15,14.675295
-19.772414,16,14.676942
-8.012022,17,14.67868
-16.95628,24,14.681099
-18.051752,15,14.682744
-4.089404,6,14.68345
-16.751119,16,14.685093
-19.613805,15,14.686614
-25.347422,24,14.688988
-21.309389,16,14.690587
-1.486443,8,14.691424
-7.8,24,14.693762
-19.766954,16,14.695351
-6.647377,11,14.69648
-17.874234,14,14.697882
-12.679434,13,14.699199
-27.389873,22,14.701345
-13.175501,15,14.702863
-10.182805,13,14.704183
-14.906776,14,14.705598
-13.09413,15,14.707094
-14.639797,15,14.708601
-19.619,16,14.710228
-16.181403,13,14.711549
-13.589527,15,14.713044
-7.8,24,14.715363
-19.511504,15,14.716856
-19.551559,15,14.718355
-16.552473,15,14.719859
-13.69398,16,14.721442
-19.992758,17,14.723119
-18.078517,15,14.724616
-13.808254,16,14.726196
-19.772414,16,14.727782
-16.5769,15,14.729265
-16.599505,15,14.730753
-7.8,24,14.733098
-17.892809,14,14.734508
-19.551559,15,14.736002
-6.206326,9,14.736945
-8.566856,20,14.738889
-7.515415,8,14.739733
-9.68597,11,14.740849
-18.323327,16,14.742431
-20.331596,16,14.744014
-8.914713,14,14.745414
-8.57064,13,14.746719
-13.977563,17,14.748397
-19.547506,15,14.749889
-9.680536,18,14.751665
-16.363686,14,14.753069
-17.901309,14,14.754468
-19.547397,15,14.755969
-17.883858,14,14.757373
-19.510032,15,14.758859
-13.569856,16,14.760461
-20.327936,17,14.762136
-14.024469,17,14.763822
-16.369445,14,14.765221
-19.694869,16,14.766816
-11.474455,12,14.768036
-19.570522,15,14.769538
-13.589527,15,14.771035
-12.235665,17,14.772716
-27.123073,21,14.774751
-21.285136,16,14.776352
-12.680812,11,14.777481
-9.705528,12,14.778702
-19.799916,16,14.780292
-16.378513,14,14.781689
-19.56954,15,14.783176
-17.664471,15,14.784674
-19.714413,16,14.786257
-21.307366,16,14.78784
-10.062154,13,14.789142
-12.282491,16,14.790727
-11.680357,13,14.792036
-8.572572,13,14.79336
-10.36413,14,14.794757
-17.882146,16,14.796337
-15.286145,16,14.797906
-16.620323,15,14.799405
-14.88311,14,14.800801
-16.160959,13,14.80211
-9.582092,18,14.803882
-19.482186,15,14.805376
-15.40573,18,14.807151
-20.462153,17,14.808825
-21.304112,16,14.810416
-19.552418,15,14.811911
-13.408534,14,14.813302
-19.588053,15,14.814788
-19.6191,15,14.81627
-16.757988,16,14.817862
-22.792085,17,14.819546
-16.380266,14,14.820944
-14.343605,14,14.822349
-19.577139,15,14.823844
-8.176488,11,14.824964
-14.868384,14,14.826362
-14.501306,13,14.827669
-9.417064,17,14.829358
-19.264469,15,14.830852
-13.499544,15,14.832346
-19.927904,17,14.834019
-10.110088,13,14.83533
-23.097888,24,14.837649
-9.277391,16,14.839238
-19.434878,15,15.060171
-19.773688,16,15.061867
-8.388784,12,15.063127
-18.951128,15,15.06465
-19.762994,17,15.066398
-5.681154,7,15.067165
-7.8,24,15.06964
-18.013438,15,15.071166
-16.198696,13,15.072491
-19.553942,15,15.074033
-13.977563,17,15.075737
-19.618855,15,15.077247
-16.618571,15,15.078758
-13.10886,13,15.080104
-8.201544,11,15.081253
-10.062154,13,15.08273
-19.588859,15,15.08443
-12.247085,16,15.086141
-9.217837,16,15.087821
-18.88677,15,15.089407
-17.377443,19,15.091344
-19.591355,15,15.092924
-14.158128,18,15.09477
-22.964426,24,15.09722
-19.617152,15,15.098778
-8.914713,14,15.100228
-19.113438,15,15.101788
-13.516075,15,15.103334
-19.580976,15,15.104871
-19.913427,17,15.106611
-18.528954,17,15.108358
-19.566889,15,15.109946
-19.608546,15,15.11156
-19.667921,16,15.113259
-28.734892,24,15.115685
-14.566866,13,15.117039
-15.008615,16,15.118686
-20.64258,24,15.121078
-6.206326,9,15.122048
-19.564048,15,15.123658
-9.621749,24,15.126088
-19.589875,15,15.127646
-21.325198,16,15.129311
-19.992758,17,15.131047
-13.808254,16,15.132706
-10.75234,16,15.134376
-19.935282,17,15.136182
-22.366154,17,15.137916
-19.697985,16,15.139546
-19.53431,15,15.141085
-11.88156,14,15.142517
-24.892035,24,15.14486
-7.8,24,15.147236
-17.8831,14,15.148649
-11.474455,12,15.15005
-17.152152,18,15.151904
-13.059273,20,15.153911
-17.000503,17,15.155639
-7.128756,20,15.157631
-20.05639,16,15.159257
-13.198823,13,15.160596
-17.839465,14,15.162011
-12.091761,15,15.163536
-16.185241,13,15.164879
-25.531844,21,15.16696
-11.815119,14,15.168384
-16.090346,13,15.169715
-22.786446,24,15.172069
-16.801729,16,15.173686
-15.313433,16,15.175328
-15.090107,15,15.177101
-19.518,15,15.178675
-6.351523,9,15.179642
-5.464209,12,15.180915
-14.635861,13,15.182261
-11.661412,15,15.183814
-20.212681,18,15.185649
-16.196748,13,15.187008
-13.947477,17,15.188755
-19.368518,16,15.190409
-12.243608,16,15.19205
-16.178282,13,15.193409
-19.694869,16,15.195137
-13.391151,14,15.196643
-19.621375,15,15.198225
-7.408597,14,15.199665
-13.215732,17,15.201427
-9.770554,11,15.202595
-16.59496,15,15.20417
-16.319407,16,15.205837
-9.775519,11,15.207011
-12.783084,11,15.208185
-13.367826,14,15.209646
-19.799916,16,15.211304
-16.95488,17,15.213044
-14.474217,12,15.214322
-16.383876,14,15.281139
-16.572406,15,15.282782
-19.578496,15,15.284373
-16.553188,15,15.285937
-16.585597,15,15.287518
-15.230179,16,15.289342
-13.155405,13,15.290711
-17.742333,16,15.292371
-19.589875,15,15.293943
-21.303162,16,15.295564
-18.077415,15,15.297282
-14.659833,13,15.298673
-19.533595,15,15.300242
-1.486443,8,15.301132
-14.474217,12,15.302399
-16.391394,14,15.303865
-10.155435,13,15.305289
-16.363686,14,15.306758
-12.769954,11,15.307939
-18.013438,15,15.309516
-19.533606,15,15.311069
-12.069679,15,15.312618
-16.5769,15,15.314179
-24.663832,19,15.316147
-23.143256,19,15.318097
-7.86175,17,15.319846
-16.363686,14,15.321303
-16.276387,19,15.323257
-18.303772,17,15.325
-13.391151,14,15.326464
-16.16033,13,15.327828
-16.145519,13,15.329193
-18.09276,15,15.330742
-14.853038,14,15.3322
-6.206326,9,15.33318
-21.151395,16,15.334831
-12.247085,16,15.336556
-11.644299,13,15.557999
-21.667943,18,15.559931
-17.883858,14,15.561377
-17.901309,14,15.562825
-19.61282,15,15.564352
-19.989189,17,15.566053
-19.150839,15,15.567565
-16.757988,16,15.569178
-19.64879,23,15.571438
-14.906975,14,15.57286
-12.769954,11,15.573993
-18.090813,15,15.575491
-17.664967,16,15.577104
-12.755901,11,15.578247
-11.418661,12,15.579467
-16.19655,13,15.580785
-13.514455,15,15.582305
-17.896693,14,15.583716
-15.118418,15,15.585231
-15.006305,15,15.586742
-19.603247,15,15.58826
-21.194017,20,15.590242
-20.193181,18,15.592034
-13.511842,15,15.593543
-9.775519,11,15.594677
-19.606143,15,15.596181
-18.115538,15,15.597689
-17.126848,18,15.599494
-22.88699,17,15.60118
-18.643841,22,15.603342
-14.705908,13,15.604666
-10.062154,13,15.60598
-23.64275,18,15.607771
-19.592197,15,15.609286
-19.58053,15,15.610798
-16.379824,14,15.612217
-19.61031,15,15.613736
-16.38335,14,15.61516
-16.757988,16,15.616776
-16.198696,13,15.618102
-16.393854,14,15.619515
-16.152805,13,15.620842
-19.168402,15,15.622345
-13.367826,14,15.623758
-16.757988,16,15.625374
-8.176488,11,15.626501
-24.036448,24,15.628847
-17.897337,14,15.63028
-16.918532,19,15.632151
-11.239416,11,15.63327
-19.182785,15,15.634765
-24.00195,24,15.637108
-14.662469,13,15.638431
-18.021658,15,15.639938
-16.378732,14,15.641351
-21.683295,18,15.643146
-9.063318,15,15.644654
-16.202646,13,15.645979
-13.267457,14,15.647396
-19.297821,15,15.648905
-14.573931,13,15.650227
-12.769954,11,15.651362
-17.90861,14,15.652768
-17.897337,14,15.654195
-22.599559,17,15.655892
-16.98845,16,15.657497
-21.734244,21,15.659555
-13.499544,15,15.661068
-19.476028,15,15.662574
-6.342993,9,15.66351
-19.60022,15,15.665009
-9.417064,17,15.666694
-7.984466,12,15.667931
-18.112837,15,15.669437
-10.346956,24,15.671768
-13.808254,16,15.673367
-20.948087,16,15.674964
-21.285082,16,15.676555
-13.157941,13,15.677873
-21.280582,21,15.679939
-19.594756,15,15.68144
-18.339046,19,15.683314
-13.597209,15,15.684826
-19.583964,15,15.686332
-15.178032,16,15.687926
-13.609424,15,15.689432
-7.353989,11,15.69057
-13.189132,13,15.691887
-16.391394,14,15.693296
-16.131597,13,15.694619
-25.834851,24,15.696956
-17.890642,14,15.698373
-8.809174,24,15.700723
-21.135902,16,15.702321
-17.874234,14,15.703732
-21.300026,16,15.705333
-7.540404,15,15.706833
-15.098962,15,15.70834
-19.910822,19,15.710218
-16.534627,15,15.711718
-15.300927,16,15.713318
-7.8,24,15.715661
-19.028175,15,15.717177
-17.842979,14,15.71859
-13.033618,13,15.719909
-16.172079,13,15.721223
-16.633075,18,15.723003
-21.287825,16,15.724601
-5.151284,18,15.72639
-18.077415,15,15.727892
-6.351523,9,15.728841
-12.397319,11,15.729969
-20.308897,16,15.731564
-10.348182,14,15.73297
-19.648872,16,15.734571
-18.28472,16,15.736172
-21.132134,16,15.73778
-19.576162,15,15.739282
-12.450754,14,15.740691
-19.954857,17,15.742382
-16.426625,24,15.744718
-13.529861,15,15.74623
-19.798973,16,15.74783
-14.95822,16,15.749431
-9.378523,17,15.75113
-16.606363,15,15.752639
-14.633505,14,15.754059
-21.789407,24,15.756404
-16.195198,13,15.757719
-18.28472,16,15.759332
-12.652093,11,15.760481
-21.522743,17,15.762203
-21.533652,17,15.983531
-19.599134,15,15.985154
-21.261035,16,15.986799
-17.450111,19,15.98872
-21.25031,16,15.99036
-19.590089,15,15.991876
-28.724966,24,15.994252
-12.123686,15,15.995785
-21.533652,17,15.997484
-16.131315,13,15.998804
-20.193181,18,16.000612
-16.304249,14,16.002024
-9.118309,15,16.003549
-13.757252,16,16.005155
-19.566889,15,16.006672
-20.844106,24,16.009031
-19.482747,15,16.010549
-21.239553,16,16.012164
-13.124265,13,16.013501
-21.292976,16,16.015111
-19.581963,15,16.016832
-18.051752,15,16.018457
-5.681154,7,16.019285
-14.566866,13,16.020654
-19.61031,15,16.022213
-4.089404,6,16.022891
-12.465353,17,16.024615
-10.110088,13,16.025976
-19.476028,15,16.027541
-20.041543,17,16.029309
-8.86,24,16.031702
-19.603242,15,16.033216
-18.068138,15,16.034717
-19.622856,15,16.036229
-18.654694,17,16.03793
-18.284922,16,16.039544
-7.540404,15,16.041063
-16.383876,14,16.042496
-13.574021,15,16.04402
-16.114755,15,16.04553
-13.199815,13,16.046853
-15.426886,17,16.048566
-13.054821,13,16.049894
-15.286145,16,16.051511
-14.659387,13,16.052838
-13.155405,13,16.054162
-14.418874,12,16.055396
-17.86636,14,16.056822
-19.604666,15,16.058337
-18.099165,15,16.059851
-19.697985,16,16.061461
-18.317456,16,16.063066
-16.109325,13,16.064397
-19.497479,15,16.06591
-17.896119,14,16.067339
-13.947477,17,16.069088
-7.959544,17,16.071005
-18.108742,15,16.072622
-15.037345,15,16.07422
-7.8,24,16.076689
-17.908318,14,16.078165
-17.895361,14,16.079633
-13.382361,14,16.081111
-15.579351,15,16.08268
-21.266021,16,16.084356
-19.580976,15,16.08592
-9.857355,12,16.087202
-11.962216,24,16.089636
-10.094113,24,16.092074
-14.806166,14,16.093545
-28.734989,24,16.095977
-18.284922,16,16.09763
-18.659594,18,16.099479
-18.097608,15,16.101045
-13.12931,13,16.102408
-17.89721,14,16.103868
-18.284922,16,16.105525
-13.473843,17,16.107289
-18.866462,19,16.109273
-17.915676,14,16.110752
-8.439647,12,16.11202
-22.232787,24,16.114443
-15.178032,16,16.116105
-13.822677,16,16.117763
-17.896705,15,16.119336
-6.351523,9,16.120323
-15.295509,16,16.12199
-11.592567,15,16.123572
-18.237732,16,16.125239
-19.851893,16,16.126898
-19.585585,16,16.128559
-26.034294,24,16.130989
-13.381009,14,16.13246
-16.152891,13,16.13385
-12.533322,24,16.136282
-19.61282,15,16.137839
-21.043926,18,16.139699
-10.720675,17,16.141465
-16.074525,13,16.142838
-21.293374,16,16.1445
-19.794635,16,16.14616
-19.564985,15,16.14772
-28.05135,24,16.150175
-19.434878,15,16.15179
-13.529861,15,16.153387
-18.146361,16,16.155045
-18.974,15,16.156602
-16.131597,13,16.157979
-7.128756,20,16.160034
-14.913994,14,16.161553
-18.204606,16,16.163389
-17.901594,14,16.164934
-9.346839,17,16.166721
-10.326549,14,16.168201
-18.212689,24,16.170609
-13.808254,16,16.172232
-10.132322,13,16.173582
-18.510639,17,16.175339
-16.378513,14,16.176868
-19.592208,15,16.178422
-17.874234,14,16.179853
-19.157454,16,16.181477
-18.502768,17,16.183191
-17.722416,24,16.185563
-13.620082,15,16.187092
-22.262486,17,16.188802
-19.61085,15,16.190437
-19.807194,16,16.192121
-10.251214,14,16.193554
-13.33814,14,16.421653
-19.553143,15,16.423311
-17.719722,14,16.424798
-18.074038,15,16.42638
-16.534627,15,16.427945
-12.750995,11,16.429216
-11.879388,14,16.430764
-19.459313,15,16.432343
-5.471238,12,16.433584
-10.348182,14,16.43505
-18.26187,16,16.436671
-21.307366,16,16.438287
-12.097912,15,16.439825
-19.881393,24,16.442219
-22.5329,17,16.443947
-2.725318,6,16.444619
-19.799916,16,16.446226
-17.91071,14,16.447667
-9.063318,15,16.449186
-19.551559,15,16.450711
-20.966691,16,16.452316
-20.099917,16,16.453925
-19.533595,15,16.455456
-16.304249,14,16.457077
-19.482747,15,16.458676
-16.564448,15,16.525517
-19.465964,15,16.527099
-17.847372,14,16.52858
-13.757252,16,16.530248
-18.810785,15,16.532021
-14.841305,14,16.533579
-12.755901,11,16.534761
