C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
상품군별,모바일쇼핑,13170333,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202206,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,13701844,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202207,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,13974265,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202208,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,13385871,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202209,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,13904764,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202210,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14140112,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202211,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14646791,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202212,2025-02-19,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14535316,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202301,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,13563459,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202302,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14718479,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202303,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14233019,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202304,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,15442393,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202305,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14594049,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202306,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,15280216,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202307,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,15335108,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202308,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,14966991,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202309,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,15962349,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202310,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16536436,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202311,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16697898,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202312,2025-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16450396,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202401,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,15667535,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202402,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16594595,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202403,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16202111,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202404,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,17015413,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202405,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16421263,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202406,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16662880,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202407,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16526826,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202408,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16413881,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202409,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,16883047,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202410,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,17394249,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202411,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,17858301,10,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202412,2026-02-25,Total,합계,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3994468,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201901,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3465165,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201902,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4207216,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201903,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4047525,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201904,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4192050,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201905,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3835061,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201906,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4065650,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201907,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4075273,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201908,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4106183,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201909,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4255196,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201910,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4532075,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201911,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4461119,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201912,2021-02-23,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3817529,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202001,2023-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3681611,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202002,2023-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3944168,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202003,2023-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3858165,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202004,2023-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,3862018,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202005,2023-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
상품군별,인터넷쇼핑,4034712,20,000,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202006,2023-02-24,Total,합계,백만원,Amount of transaction,By sales channel,Internet shopping,101,By the groups of commodities,판매매체별
