#{"t_start": 1780031485.44627, "env_id": "None"}
r,l,t
-10.829279,11,57.059606
-13.92148,12,57.099656
-10.388027,19,57.161275
-17.268528,19,57.22357
-17.82432,19,57.284765
-18.203989,24,57.363781
-12.465061,11,57.399392
-9.186963,10,57.432545
-12.091302,11,57.468432
-12.224749,11,57.504587
-6.577523,16,57.556432
-14.240448,14,57.602721
-14.098509,13,57.645354
-10.76123,10,57.678337
-15.874332,13,57.720773
-15.869232,15,57.769395
-9.003501,13,57.812029
-11.517614,16,57.864757
-18.605793,15,57.91445
-12.890616,14,57.959985
-14.29459,14,58.005032
-10.727659,10,58.038069
-9.042493,11,58.074329
-5.951714,9,58.104322
-13.878165,12,58.143081
-6.746956,13,58.186004
-11.994425,11,58.221365
-4.303503,8,58.247644
-23.440057,20,58.311777
-3.704515,6,58.331066
-8.989544,10,58.363319
-22.951213,18,58.421913
-12.056083,13,58.463982
-9.059467,9,58.492991
-20.2442,19,58.557595
-18.187009,24,58.637964
-16.276385,16,58.69039
-19.236289,24,58.769224
-9.237032,10,58.802229
-20.482709,16,58.854855
-5.926694,9,58.884876
-5.681574,8,58.911603
-19.116306,16,58.965123
-17.610775,23,59.040552
-8.958741,9,59.070556
-14.082652,24,59.149777
-7.398842,9,59.179706
-3.818351,6,59.199588
-9.247777,11,59.235702
-14.12296,13,59.278349
-15.625211,13,59.32096
-2.727247,7,59.343892
-20.048389,24,59.422661
-5.077473,9,59.452195
-7.610725,24,59.530858
-12.668723,13,59.573692
-9.003051,9,59.603801
-12.364427,11,59.640119
-11.437552,14,59.68628
-19.209604,19,59.748632
-8.999986,9,59.777807
-8.891361,9,59.806844
-18.82456,15,59.855611
-19.751684,16,59.907245
-15.155445,22,59.978528
-9.00022,9,60.00756
-8.881847,9,60.036448
-13.831564,13,60.079185
-7.881413,13,60.122322
-12.377553,11,60.157952
-15.297554,13,60.200792
-18.705723,15,60.249558
-20.615074,20,60.314902
-1.5497,9,60.344321
-5.120471,7,60.367239
-15.831659,15,60.416242
-15.867578,13,60.458417
-17.213473,24,60.536154
-15.676089,13,60.578834
-5.26449,10,60.61155
-15.578412,14,60.656889
-26.786664,20,60.722403
-19.543417,18,60.781271
-22.474446,17,60.837185
-12.015785,11,60.873742
-19.200609,15,60.923585
-14.802021,24,61.001773
-20.716199,16,61.054271
-13.903822,13,61.097356
-16.144936,16,61.14873
-14.826617,19,61.210057
-17.281186,15,61.25811
-9.227908,10,61.290898
-4.489041,11,61.326859
-6.418787,12,61.365804
-5.662649,7,61.389115
-6.770181,24,61.466658
-21.339149,20,61.532156
-15.857195,13,61.574541
-12.565151,11,61.610558
-29.874243,24,61.68901
-15.654081,13,61.731018
-22.432732,17,61.786489
-22.067707,17,61.841139
-8.973543,9,61.870279
-9.725757,10,61.902505
-1.910762,5,61.918535
-9.251091,24,61.999376
-24.22021,24,62.077331
-12.909163,15,62.126778
-14.062313,12,62.165933
-4.12991,7,62.188558
-7.449522,9,62.217699
-9.613473,13,62.260386
-11.383671,15,62.308672
-13.985199,14,62.35453
-26.943463,21,62.422013
-12.23875,11,62.457779
-10.21086,10,62.49088
-15.611534,13,62.533042
-10.24075,19,62.594426
-15.33264,13,62.637074
-17.706037,18,62.695066
-9.060784,10,62.728074
-12.536967,13,62.770215
-20.157926,24,62.848453
-14.028015,13,62.890273
-3.449848,13,62.932543
-20.845179,16,62.984872
-10.46275,10,63.017364
-8.347918,13,63.05954
-15.712859,13,63.102808
-20.593981,16,63.154808
-22.464296,17,63.212801
-20.563848,16,63.266132
-23.716456,19,63.327648
-10.618737,10,63.36004
-14.679725,15,63.40889
-11.766748,15,63.458319
-7.957127,11,63.494095
-12.710825,15,63.543094
-15.518231,13,63.586945
-7.384245,12,63.626537
-24.849361,21,63.695595
-23.641432,18,63.754492
-15.701483,15,63.80396
-20.736497,16,63.856221
-18.874783,15,63.905487
-22.303127,18,63.964744
-7.312379,24,64.0434
-10.698839,10,64.076291
-15.57215,13,64.119235
-15.81203,14,64.165853
-10.746018,24,64.246001
-17.411399,14,64.292277
-6.343305,10,64.324945
-12.302222,16,64.377327
-12.33328,15,64.427265
-10.989037,14,64.473416
-10.840432,12,64.513067
-12.310484,12,64.552379
-17.277358,15,64.601729
-6.614746,24,64.681277
-13.107686,17,64.736595
-10.587655,10,64.768938
-10.580676,15,64.817154
-19.355376,21,64.885194
-9.343663,11,64.920516
-1.167802,7,64.94334
-18.429566,21,65.01199
-25.057902,19,65.07393
-16.740425,24,65.152544
-18.690085,16,65.20445
-6.459011,24,65.28282
-10.609181,10,65.315308
-15.595047,13,65.358045
-10.682536,10,65.39076
-18.954491,15,65.439201
-18.857451,15,65.487343
-23.438311,18,65.545823
-16.096847,16,65.59857
-19.276393,16,65.650843
-12.29531,11,65.686085
-15.460497,15,65.737354
-13.093982,20,65.803584
-14.100308,12,65.843183
-6.061647,9,65.87264
-6.302437,24,65.950551
-3.935611,6,65.970079
-12.256882,11,66.005495
-12.750782,13,66.04749
-7.809018,11,66.084197
-17.408389,14,66.223844
-15.380566,24,66.301218
-13.802286,12,66.340891
-17.20915,15,66.389263
-9.231171,13,66.431234
-6.290235,15,66.479636
-10.654428,10,66.511871
-27.374813,24,66.590617
-9.390587,16,66.642294
-24.569972,19,66.704201
-20.128883,16,66.75577
-7.496056,9,66.78523
-7.743547,11,66.821351
-19.056015,15,66.869913
-16.524485,14,66.914847
-18.626098,24,66.992312
-3.048592,9,67.021416
-7.785348,13,67.064061
-5.75189,7,67.087283
-18.810043,16,67.139173
-12.080715,11,67.175449
-9.643175,12,67.214032
-13.871602,13,67.256054
-20.526895,17,67.311194
-7.180876,8,67.337009
-9.17573,10,67.36919
-20.154618,17,67.424794
-7.461705,24,67.501942
-4.017684,7,67.525088
-12.274754,11,67.560874
-4.812258,10,67.593829
-16.636316,24,67.672013
-8.880687,11,67.707438
-15.865494,13,67.749948
-12.014395,11,67.785313
-3.034866,8,67.811236
-15.992938,24,67.889148
-12.31315,13,67.931198
-10.42041,10,67.96357
-5.949742,9,67.993015
-16.026478,14,68.038345
-17.880684,19,68.099584
-14.108799,12,68.139043
-16.193021,16,68.190502
-9.460572,12,68.229438
-9.318666,12,68.268394
-14.234976,15,68.316886
-16.063634,17,68.371321
-12.304465,12,68.409681
-10.860015,10,68.442116
-21.222195,22,68.51346
-10.978424,15,68.562706
-20.557166,16,68.615809
-23.823632,18,68.674842
-21.978013,17,68.731399
-16.946479,21,68.799808
-12.026965,11,68.835983
-18.985455,24,68.914605
-8.451747,24,68.9926
-3.212486,10,69.025486
-17.361228,15,69.075262
-20.508539,17,69.133221
-14.243019,13,69.176322
-12.218487,11,69.21315
-11.950331,11,69.248804
-20.583478,19,69.310248
-21.598186,18,69.369129
-7.565194,10,69.401077
-7.998012,12,69.440233
-20.808795,17,69.49563
-9.2501,11,69.531116
-18.616955,24,69.609476
-31.796297,24,69.687733
-5.62214,15,69.736169
-15.849892,15,69.78451
-13.194297,17,69.83939
-21.457251,17,69.893853
-10.83174,13,69.936907
-8.961715,9,69.965957
-17.217408,15,70.01412
-24.162086,18,70.072718
-7.604049,11,70.108774
-18.771116,15,70.157637
-5.99454,9,70.186892
-6.642109,15,70.235465
-17.997421,15,70.284298
-12.395716,12,70.323142
-12.423822,11,70.358629
-10.939371,14,70.404255
-20.131378,16,70.455673
-17.549398,15,70.503851
-8.439811,9,70.532876
-11.477357,16,70.584281
-21.946922,19,70.646675
-11.278082,24,70.723861
-7.427705,8,70.750198
-12.205732,11,70.786024
-14.092424,12,70.824552
-10.682462,11,70.860066
-20.368903,16,70.912247
-20.653236,24,70.989994
-16.483152,14,71.035583
-7.328168,12,71.074172
-13.533797,12,71.114549
-15.452436,14,71.160044
-1.359515,8,71.18598
-7.675413,10,71.218068
-12.28558,11,71.253646
-5.491067,7,71.276308
-10.941647,13,71.318291
-6.25972,11,71.354203
-20.546703,16,71.405826
-0.884568,5,71.422167
-11.103262,13,71.464521
-17.262594,14,71.509798
-8.68453,18,71.568624
-11.016736,17,71.624884
-10.81081,11,71.660535
-12.790073,12,71.699168
-8.917543,16,71.751692
-15.89754,13,71.793844
-15.138262,18,71.853221
-16.480794,24,71.930741
-10.878419,12,71.969625
-21.500734,19,72.030333
-23.412916,18,72.089397
-18.741445,16,72.141035
-14.000366,14,72.186482
-11.361088,14,72.231927
-16.045106,17,72.286884
-12.343207,16,72.339084
-15.739998,13,72.381106
-15.761248,14,72.426457
-24.881471,19,72.488094
-12.021851,13,72.530406
-7.867593,24,72.608427
-14.161202,19,72.670364
-13.907986,18,72.728318
-7.288272,8,72.754225
-13.83524,12,72.79351
-3.222963,11,72.829119
-9.507447,13,72.870967
-8.530392,24,72.952753
-19.172665,15,73.001761
-22.171339,17,73.0574
-15.402016,13,73.100238
-24.920428,19,73.162088
-23.467008,24,73.242725
-6.495348,11,73.279322
-27.459241,21,73.347341
-27.826236,21,73.415348
-17.263071,14,73.460398
-4.642863,9,73.48937
-20.947127,17,73.544538
-5.675176,9,73.574185
-13.923766,12,73.614388
-10.747151,10,73.64814
-17.383513,17,73.703996
-12.044229,12,73.743072
-2.908263,8,73.769755
-14.27612,21,73.838424
-11.199112,14,73.884566
-10.684591,10,73.917347
-15.679978,13,73.960063
-24.289988,18,74.019075
-12.170601,11,74.055116
-15.451275,13,74.098044
-12.54453,12,74.137172
-20.841646,18,74.19618
-12.495969,12,74.235409
-16.548314,21,74.304235
-10.824522,11,74.340238
-11.216933,13,74.382691
-9.058617,9,74.41213
-2.361177,5,74.428297
-9.433579,12,74.467632
-7.526841,10,74.500817
-14.297172,14,74.546233
-17.385192,24,74.625185
-20.584639,16,74.676901
-6.659161,15,74.72568
-18.775439,24,74.803057
-10.679265,10,74.835309
-11.243993,15,74.883523
-16.590878,17,74.93833
-7.725937,10,74.971098
-18.568189,17,75.026006
-15.792,13,75.068316
-17.597515,19,75.130327
-15.61199,13,75.172739
-5.62409,8,75.198935
-25.451841,20,75.264035
-22.511471,20,75.3289
-18.725959,18,75.387114
-20.74516,16,75.438951
-23.775923,18,75.497346
-22.22897,17,75.55238
-10.613377,11,75.587883
-18.924086,15,75.636752
-5.605993,24,75.714469
-8.928645,11,75.749908
-6.037416,9,75.778971
-20.171442,18,75.837648
-6.282383,12,75.8764
-10.964045,12,75.915289
-17.214167,14,75.960323
-8.906047,9,75.98953
-8.871072,9,76.018809
-19.149504,15,76.067805
-5.329414,13,76.109816
-2.620662,8,76.135775
-10.810776,11,76.172078
-20.635763,17,76.226779
-17.490333,19,76.287813
-10.675208,20,76.352269
-3.948518,13,76.394606
-13.734176,12,76.433532
-7.112226,15,76.482124
-7.8311,11,76.5179
-23.488561,19,76.579202
-12.882275,13,76.62437
-14.093297,16,76.677506
-12.570657,13,76.719767
-7.293542,9,76.749346
-13.891585,12,76.788706
-13.858002,14,76.833666
-15.745287,13,76.875874
-9.203727,13,76.91785
-30.232316,24,76.995302
-4.533857,12,77.034169
-26.101621,20,77.099274
-13.580451,12,77.138702
-17.129819,15,77.186894
-25.325363,21,77.254813
-11.979123,11,77.290239
-7.308432,8,77.315987
-17.060861,19,77.377312
-5.221769,13,77.418936
-13.844815,12,77.457621
-15.814706,13,77.500413
-17.140112,15,77.548714
-14.158673,12,77.588466
-22.617771,20,77.654613
-7.491504,10,77.686856
-10.708505,10,77.719156
-9.106119,9,77.748077
-20.409355,16,77.799606
-16.39361,17,77.854985
-13.955799,12,77.893932
-19.334053,18,77.952036
-16.332969,18,78.009908
-12.0713,11,78.045511
-12.41608,12,78.085085
-20.284933,21,78.153167
-13.951426,12,78.192544
-12.275222,12,78.231464
-8.577231,13,78.273134
-12.003082,11,78.309324
-5.476,24,78.387272
-13.785049,12,78.426351
-17.778,19,78.487499
-12.419913,11,78.523386
-7.458668,8,78.550414
-20.409832,19,78.613586
-15.888054,15,78.662923
-17.630112,18,78.722301
-13.771624,12,78.761648
-11.544892,15,78.811147
-17.214803,14,78.857047
-19.057884,24,78.935539
-23.462029,18,78.994457
-17.731705,16,79.046959
-9.90966,24,79.125958
-14.076386,14,79.171608
-6.184746,12,79.210954
-17.078673,15,79.260067
-16.097512,14,79.306581
-11.400338,13,79.349067
-12.239621,13,79.39111
-13.459327,17,79.446862
-17.973109,15,79.495713
-15.823942,15,79.545272
-10.448232,10,79.577756
-11.055254,12,79.617723
-17.315372,14,79.66412
-15.855119,15,79.713141
-26.361789,24,79.791439
-14.468931,16,79.842995
-22.092066,24,79.922566
-10.220444,16,79.975496
-19.837632,20,80.040999
-7.107317,24,80.119658
-16.111032,24,80.197468
-14.274483,14,80.243108
-22.252724,17,80.298462
-9.213541,12,80.337101
-13.950939,12,80.376308
-22.407497,17,80.431235
-15.134277,24,80.509065
-3.708378,6,80.528732
-28.25708,24,80.606335
-10.576247,10,80.639349
-23.523687,18,80.697287
-7.917299,24,80.775519
-11.598362,24,80.853304
-15.701794,14,80.898435
-11.737906,24,80.976373
-14.04622,12,81.015292
-7.186299,9,81.044334
-8.100139,12,81.085119
-15.27795,18,81.143611
-20.935428,17,81.198588
-12.362394,14,81.243753
-18.429388,17,81.29818
-13.814011,12,81.337349
-6.043417,9,81.366554
-12.032389,14,81.411703
-21.31108,20,81.476627
-13.116193,24,81.554572
-14.505732,16,81.607166
-19.210069,17,81.662996
-10.500673,10,81.695807
-10.345168,18,81.753911
-20.631111,16,81.805905
-14.882886,18,81.864942
-14.084412,14,81.910107
-17.834379,21,81.978866
-11.988678,19,82.040152
-19.521358,24,82.119479
-20.93961,16,82.171689
-16.571034,18,82.230281
-19.059307,15,82.279482
-17.196796,14,82.324451
-17.05955,14,82.36982
-15.2333,13,82.412452
-17.605412,19,82.563393
-13.991454,12,82.602739
-14.056955,12,82.64266
-21.844706,18,82.701393
-22.679576,17,82.755931
-17.332622,14,82.800678
-20.419807,16,82.852189
-4.879002,12,82.891338
-12.681737,14,82.93627
-15.498118,13,82.978018
-9.174202,12,83.017523
-21.331945,24,83.095255
-11.970992,11,83.131561
-22.985833,19,83.193981
-14.630426,13,83.238205
-14.319447,16,83.291072
-9.054023,10,83.323665
-20.766352,16,83.377435
-20.813031,19,83.439063
-7.269422,8,83.464978
-28.377861,21,83.533718
-15.54369,13,83.575962
-7.394494,8,83.602941
-5.724108,8,83.629772
-5.644754,7,83.653334
-10.567821,10,83.686417
-7.301614,9,83.716348
-11.447108,12,83.758989
-9.386238,11,83.799772
-18.482968,24,83.885125
-14.815108,17,83.945611
-3.909557,6,83.966972
-12.345149,16,84.023552
-16.954806,24,84.109018
-21.614746,18,84.172271
-10.759091,12,84.21479
-12.372562,12,84.256892
-8.727748,9,84.288623
-10.86882,11,84.329126
-5.383019,7,84.35347
-12.038785,17,84.412527
-14.607071,15,84.465192
-19.452256,24,84.548677
-4.236764,7,84.573274
-16.967871,15,84.625344
-14.259226,13,84.668568
-12.192314,12,84.707779
-18.959995,15,84.756219
-10.778646,11,84.792432
-4.991752,13,84.834869
-13.837471,12,84.873767
-10.862222,24,84.951091
-13.882796,12,84.989653
-23.769017,18,85.048421
-15.446506,13,85.090828
-9.497572,14,85.136704
-15.663608,19,85.199476
-12.326565,11,85.235048
-17.409812,14,85.280465
1.391094,3,85.290337
-17.192906,15,85.338666
-16.731829,22,85.410402
-15.907003,15,85.459081
-7.731242,10,85.491516
-9.454829,12,85.530751
-13.785242,12,85.56943
-15.857786,15,85.61809
-10.546394,24,85.696013
-12.078898,11,85.731578
-12.695804,15,85.780642
-15.893849,14,85.826072
-12.624201,16,85.877947
-11.930778,11,85.913721
-20.804839,17,85.96823
-9.046144,9,85.997647
-9.124558,10,86.030411
-6.125605,10,86.062818
-19.117165,17,86.118689
-18.500427,15,86.167606
-16.92739,15,86.216115
-14.250257,13,86.259479
-10.537808,10,86.292113
-21.985732,19,86.353857
-7.245641,24,86.432618
-13.58773,12,86.472139
-8.970907,9,86.501649
-11.097068,14,86.547181
-17.398141,14,86.59317
-16.338049,18,86.653061
-25.313076,19,86.715239
-12.01667,11,86.750928
-27.880485,21,86.819031
-20.917993,17,86.875129
-12.480964,12,86.913578
-25.528882,19,86.975409
-25.005082,19,87.036733
-7.397211,8,87.06255
-12.46931,12,87.101461
-8.649517,10,87.146813
-10.385514,10,87.184832
-21.767732,17,87.253003
-17.023357,21,87.328289
-9.501143,12,87.369862
-19.278774,17,87.428757
-9.965041,11,87.466794
-13.356782,24,87.546199
-14.035948,12,87.585575
-21.055082,24,87.66521
-14.278575,15,87.714798
-15.900915,14,87.760358
-14.305087,13,87.80316
-11.753932,11,87.840049
-8.101092,24,87.919683
-15.300992,13,87.96532
-7.068081,24,88.04689
-12.836447,24,88.126703
-5.892344,8,88.153475
-24.162791,20,88.218698
-25.738535,20,88.284004
-10.674308,12,88.322932
-9.169889,11,88.358655
-2.342408,6,88.378106
-11.050577,13,88.420939
-20.887128,17,88.47602
-18.226402,17,88.531444
-15.452722,13,88.573776
-10.754318,11,88.610374
-10.751061,10,88.644113
-9.498553,11,88.680773
-6.456113,14,88.726629
-3.172561,11,88.763497
-12.268315,11,88.800214
-7.587329,10,88.833472
-18.825396,15,88.883815
-12.202677,11,88.920064
-15.839701,16,88.972701
-10.480044,19,89.036277
-5.452276,7,89.059267
-9.094131,14,89.106007
-15.610889,17,89.162425
-12.344927,15,89.212187
-21.088321,17,89.268604
-9.602408,13,89.311597
-22.384957,18,89.371335
-11.659975,16,89.424346
-3.928252,9,89.454038
-13.884556,12,89.493706
-20.616719,17,89.549459
-14.115966,12,89.588682
-11.792912,19,89.652505
-15.856562,16,89.705262
-7.710518,10,89.738827
-12.617525,15,89.788137
-17.665509,24,89.866312
-7.350476,8,89.893286
-22.298933,24,89.970662
-12.279191,11,90.00625
-10.274983,21,90.075167
-9.734274,17,90.131137
-7.519663,9,90.160302
-3.55275,6,90.17976
-8.780359,11,90.216097
-19.089889,15,90.264913
-11.737387,11,90.301133
-17.204181,14,90.348176
-3.925501,6,90.370086
-10.326693,10,90.404223
-14.494807,16,90.458006
-2.732538,8,90.484482
-13.08763,17,90.540804
-14.131079,15,90.590382
-8.372142,24,90.675994
-14.003649,13,90.719686
-8.541687,9,90.749554
-13.672109,24,90.828607
-5.536125,8,90.854669
-7.709354,10,90.887136
-15.697473,13,90.93019
-12.238484,11,90.966487
-11.99077,11,91.002136
-13.785355,12,91.041567
-12.734754,13,91.08383
-18.828448,19,91.145884
-22.342663,17,91.200937
-11.723458,12,91.239857
-7.718974,15,91.288841
-8.634253,18,91.347503
-2.75017,7,91.37043
-13.632141,13,91.412753
-23.94518,18,91.471373
-7.511386,10,91.504263
-12.27975,11,91.540299
-19.136937,17,91.595755
-16.258074,17,91.651958
-12.359691,11,91.687697
-6.510097,12,91.726593
-24.038908,18,91.785797
-13.897697,12,91.824752
-10.492118,10,91.856926
-21.490081,19,91.918761
-20.593409,16,91.970622
-12.377626,12,92.009978
-16.720799,14,92.055312
-13.344773,16,92.107569
-7.312501,8,92.133847
-7.537437,9,92.163181
-20.269223,16,92.214835
-11.011774,12,92.254496
-7.443372,8,92.280462
-23.496118,24,92.358344
-14.072489,13,92.400621
-16.143449,19,92.461376
-6.200745,11,92.497533
-8.408938,9,92.52835
-7.921118,11,92.567163
-8.919803,9,92.597569
-10.545555,11,92.634564
-10.178686,11,92.67048
-7.300372,8,92.696683
-10.865518,16,92.7491
-7.210804,8,92.775342
-17.603237,15,92.823675
-20.596801,16,92.8753
-10.310648,10,92.907583
-12.327397,11,92.94404
-10.697094,24,93.022462
-7.462641,24,93.101459
-20.568952,16,93.153752
-14.019762,14,93.199826
-17.964038,18,93.26127
-11.046241,13,93.304194
-10.890415,12,93.343701
-17.618312,15,93.392474
-12.122025,11,93.428485
-30.699632,24,93.506095
-7.227966,24,93.584417
-30.988901,23,93.661019
-20.281143,16,93.714268
-14.22431,14,93.760282
-7.339424,9,93.790321
-18.477036,15,93.840423
-12.561719,16,93.892493
-5.087814,13,93.935475
-7.559523,11,93.971269
-17.748682,23,94.046752
-11.146282,13,94.089589
-12.617221,16,94.142027
-15.3909,18,94.201761
-15.682471,13,94.24392
-8.896351,9,94.273363
-13.076179,14,94.318601
-14.053219,12,94.357103
-1.445719,9,94.386351
-15.798856,13,94.42896
-7.924573,13,94.470927
-16.846806,14,94.519157
